Ohringen,Bad.Lippspringe,Eberbach.Neckar,Ebersberg.Halbing,Ebrach,Eichstatt.Landershofen,Miltenberg,Ellwangen.Rindelbach,Eppingen,Mohrendorf.Kleinseebach,Eutin,Geisenheim,Gilserberg.Moischeid,Gluckstadt,Gossweinstein,Hechingen,Weddingstedt,Kr.Dithmarschen.Helse,Niederworresbach,Hildesheim,Hollenstein.Kraftwerk,Konigsmoor,Kronach,Bad.Lauchstadt,Lensahn,Lingen,Luchow,Heinersreuth.Vollhof,Mayen,Melle
1,53,0,0,3,1,0,0,0,6,48,0,26,138,14,0,121,169,0,39,1,124,13,32,36,32,97,2,0,37
0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,5,0,9,0,5,0,0,74,0,0,1
7,37,0,14,3,0,1,128,16,0,141,80,44,83,0,92,138,120,0,4,0,131,1,68,99,33,124,0,3,36
271,0,0,45,90,25,0,100,16,40,2,0,0,0,15,129,18,6,0,0,30,0,49,0,3,0,0,4,0,1
71,67,16,44,17,108,54,187,72,16,83,0,13,56,16,15,98,80,0,62,192,93,0,1,69,42,124,13,35,23
2,1,0,3,0,0,0,0,0,0,22,0,0,73,0,0,118,137,0,3,6,86,0,0,83,2,9,0,0,59
0,31,0,0,0,0,0,0,0,0,24,0,0,26,0,0,114,121,0,21,0,146,0,0,49,32,20,0,0,45
0,49,0,43,0,3,4,0,0,0,100,41,91,88,0,6,256,136,59,54,62,38,2,1,79,56,14,0,15,37
2,1,11,77,7,2,20,0,2,0,86,3,0,13,2,10,8,67,2,5,8,81,126,0,65,17,20,18,0,1
0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,8,0,53,0,0,0,0,0,0,3,0,4,10,0,0,12,5,0,15,0,11,5,19,0,0,2,0,0,1
0,24,0,0,22,4,4,0,0,14,61,0,24,36,20,0,43,12,0,21,43,39,23,61,61,43,30,5,0,56
0,44,0,30,62,40,11,1,0,36,31,0,40,58,45,0,24,5,0,19,54,34,96,19,7,7,38,35,0,16
0,0,22,0,45,0,4,0,0,15,2,0,31,2,32,0,4,30,11,29,2,0,74,0,2,0,1,31,93,9
3,6,72,118,51,2,56,4,3,33,16,87,29,131,57,0,92,154,40,7,3,34,103,0,7,10,11,66,17,25
12,17,15,100,54,41,5,8,10,7,3,12,3,23,53,16,48,20,3,21,142,1,42,55,2,35,0,63,13,20
26,92,4,15,54,6,2,6,10,18,61,0,26,57,27,11,108,77,0,88,32,98,33,49,61,44,67,36,0,49
11,29,6,6,6,3,0,48,3,0,64,4,25,34,4,25,96,125,17,22,3,23,53,7,65,0,51,10,3,4
25,74,82,20,44,59,24,53,53,19,16,26,54,78,54,5,68,34,22,112,35,65,199,41,37,53,60,42,19,41
0,80,18,1,14,0,2,0,14,0,42,2,55,51,33,0,75,37,7,44,2,62,45,16,39,116,42,29,8,52
35,33,54,247,25,52,50,24,91,4,15,106,120,5,17,22,39,3,89,27,180,0,22,90,13,2,68,6,46,0
0,3,5,0,0,0,2,0,9,0,89,0,8,88,0,0,138,145,5,0,0,13,0,0,63,3,0,0,6,10
0,19,0,0,0,6,0,0,1,0,14,1,72,110,0,0,20,88,6,1,0,11,3,0,3,42,12,17,19,19
257,54,104,97,25,105,20,233,249,59,38,78,43,76,49,35,2,12,69,7,51,23,88,0,13,9,48,42,39,27
15,65,26,10,30,14,35,22,3,6,22,24,0,11,49,0,55,25,35,27,81,14,101,0,20,34,24,79,10,42
38,6,19,0,3,0,2,0,36,0,36,0,0,95,2,0,104,39,0,37,50,42,4,0,39,1,4,5,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,0,1,0,24,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0
9,0,50,110,10,58,68,33,14,49,0,0,0,0,26,22,94,22,0,0,8,0,22,10,0,39,93,22,0,0
1,0,0,1,0,0,0,67,8,15,0,0,0,0,24,11,0,0,0,0,16,0,6,0,0,0,0,26,0,0
6,0,20,34,22,1,26,6,19,58,67,15,0,0,6,0,22,2,42,154,58,144,19,25,152,12,72,11,0,30
0,0,0,17,0,23,0,0,0,0,3,0,0,0,0,8,12,2,0,0,0,3,6,28,0,0,9,0,0,4
0,0,0,100,0,17,0,0,0,0,0,0,0,28,0,15,0,23,0,0,6,0,0,5,0,0,1,0,0,0
0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,4,0,0,0,8,0,0,8,87,0,0,9,0,0,0
9,62,0,61,17,36,0,29,19,62,164,0,29,12,48,92,0,14,0,13,35,42,199,119,33,7,0,53,29,41
14,56,95,57,73,118,23,9,27,14,1,6,41,12,49,5,6,67,0,13,0,34,133,19,6,40,23,34,3,41
51,39,48,5,94,39,81,44,52,45,63,43,58,98,102,14,206,153,13,2,93,12,153,14,81,10,29,109,57,29
20,3,15,108,23,49,5,137,64,8,38,0,0,35,13,95,183,12,0,0,14,22,34,47,34,134,29,4,0,16
0,2,0,50,0,0,0,0,0,0,51,0,0,58,0,0,78,64,0,4,0,39,0,0,33,28,22,0,0,47
93,55,22,220,22,86,10,92,65,27,18,43,101,0,18,177,0,0,25,90,90,2,29,18,13,0,58,3,17,15
24,22,83,0,2,0,78,6,68,4,0,61,40,0,17,80,0,0,68,36,0,4,29,0,0,0,1,35,18,0
0,0,0,5,0,0,0,0,0,1,18,0,0,24,0,0,96,17,0,0,2,0,0,0,25,14,0,0,0,3
0,8,0,14,1,0,0,3,0,0,26,6,18,23,0,0,0,22,0,11,3,21,5,2,19,18,5,0,6,17
0,0,0,0,0,0,0,0,0,0,59,0,0,15,0,0,12,0,0,0,0,0,0,0,24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,71,2,0,73,4,57,0,0,0,0,100,22,0,0,0,0,37,0,148,0,0,0,0,312,0,0
11,0,0,64,6,7,0,36,0,32,244,0,0,270,43,12,37,17,0,0,115,51,10,0,221,7,9,55,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,1,0,2,0,0,0,0,63,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,58,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,4,29,0,0,0,0,0,0,0,0,3,3,0,0,86,12,0,15,0,0,0,0,0,9,0,0,4,11
83,110,86,92,169,76,166,48,20,50,70,70,23,352,194,27,236,67,54,113,49,162,144,1,81,101,81,156,65,101
47,49,66,130,16,51,22,57,64,18,32,53,23,103,28,44,56,26,60,113,35,52,14,45,20,51,30,18,85,38
57,200,147,0,41,34,78,9,24,64,118,8,76,331,105,6,167,258,65,132,80,193,106,26,158,167,167,68,20,127
31,9,28,142,87,122,23,102,46,24,175,13,3,30,65,72,20,54,36,51,86,39,113,33,117,11,0,57,7,27
0,21,0,0,2,0,0,0,0,0,3,0,5,12,0,0,72,23,0,1,0,27,0,1,1,3,4,0,0,19
15,184,14,0,5,8,30,25,33,1,0,7,95,12,12,0,7,18,29,139,4,37,46,260,0,200,24,43,16,139
0,60,0,1,0,0,9,0,0,0,17,0,3,56,0,0,39,86,8,41,0,36,1,0,0,18,31,2,0,43
1,74,0,0,1,0,1,2,0,0,19,0,7,37,10,0,14,25,0,5,0,21,10,6,19,4,40,7,0,27
0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,23,12,0,0,3,22,0,0,0
0,1,5,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,11,38,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,0,0,21,0,0,0
1,0,8,5,4,2,10,0,18,1,0,42,1,0,1,3,0,0,16,1,0,0,0,0,0,26,0,0,153,23
11,3,42,12,31,45,36,22,14,32,0,63,62,0,24,38,0,2,89,2,15,0,30,0,0,12,1,14,15,121
99,69,99,341,64,52,38,97,100,168,0,53,82,64,135,30,0,22,52,77,95,43,108,92,0,110,30,88,36,37
69,26,72,0,33,3,57,96,70,8,10,45,52,25,0,142,26,34,32,17,0,46,2,2,36,12,63,3,21,29
119,98,92,259,164,274,38,173,53,198,30,15,67,65,328,50,50,25,2,38,178,59,221,123,40,22,75,222,49,54
0,1,10,26,76,20,1,0,0,7,12,6,10,2,30,0,2,0,22,0,103,0,14,2,7,0,3,70,3,0
4,45,28,2,4,10,12,6,24,0,0,87,26,3,0,17,0,0,83,15,0,16,0,2,0,88,1,0,130,57
1,33,4,26,0,14,0,0,0,2,0,3,11,38,0,0,127,168,2,3,7,14,3,0,3,3,3,0,0,26
0,38,22,0,23,3,17,0,0,0,0,37,24,17,0,0,4,3,55,56,0,61,3,54,0,133,50,3,3,91
159,24,93,27,166,202,21,81,132,86,0,2,3,20,96,80,23,33,20,1,80,0,239,0,2,56,13,85,142,0
15,3,24,141,51,237,72,90,146,55,0,29,90,1,57,141,3,3,85,15,131,0,55,10,0,2,7,44,6,0
13,69,24,93,15,75,14,11,15,34,30,28,16,119,36,18,130,219,27,88,150,72,106,77,32,223,91,91,127,230
12,28,196,8,53,3,161,15,24,3,0,135,52,0,9,8,0,0,210,0,71,0,44,5,0,0,0,18,139,0
323,414,696,15,209,138,305,225,195,187,0,74,174,0,437,18,0,0,175,209,111,0,272,90,0,272,18,354,166,292
56,138,144,58,96,64,82,73,77,114,63,11,44,83,416,3,92,123,43,68,185,41,146,66,66,54,58,134,18,78
27,191,60,70,55,84,62,86,98,31,84,46,111,130,129,18,287,107,27,110,73,13,25,167,68,98,27,117,64,93
112,95,209,164,164,91,119,181,126,108,0,99,83,7,258,8,5,14,6,30,102,37,182,52,0,31,9,169,56,10
0,0,0,1,2,2,0,0,0,2,9,0,0,0,0,0,8,0,1,0,66,0,4,13,7,12,0,3,0,0
0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,2,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,11,0
19,14,19,17,2,3,11,17,69,3,4,5,25,39,0,26,5,33,17,10,2,21,1,0,0,11,6,0,8,16
0,0,8,141,2,6,0,3,23,0,27,4,0,17,0,0,45,16,14,0,156,16,3,2,10,0,0,34,10,1
0,0,3,34,0,33,1,22,3,0,93,1,26,3,0,7,85,205,10,0,8,29,0,0,2,0,0,0,5,0
0,0,15,0,7,0,1,0,0,0,10,6,0,0,0,0,50,35,0,0,4,0,0,0,4,0,0,0,0,0
141,181,109,25,211,127,111,129,81,282,0,111,232,0,190,198,0,0,59,48,8,0,98,2,0,104,0,93,65,221
100,68,2,46,84,180,3,60,0,126,0,0,104,0,126,2,0,0,50,54,104,0,176,150,0,124,0,219,5,86
0,3,11,13,1,0,18,0,0,2,5,37,26,0,5,115,0,0,98,3,27,9,17,44,9,0,20,14,61,1
2,1,14,0,14,12,24,73,35,6,5,4,10,0,8,15,0,3,9,5,0,11,33,6,2,24,42,3,8,0
22,27,25,48,51,22,46,15,20,80,0,25,45,0,60,43,0,0,56,74,69,1,68,3,0,16,0,16,45,31
0,0,3,26,0,0,12,0,0,0,0,24,3,0,0,0,0,0,5,1,1,0,0,1,0,4,0,0,10,10
0,112,2,3,2,18,3,0,6,11,24,68,116,71,5,2,54,66,167,30,0,51,0,0,27,50,48,0,123,92
230,192,166,57,263,228,188,256,173,264,72,145,213,38,193,149,56,68,99,166,28,162,168,111,43,171,66,173,104,142
1,0,0,0,1,13,0,2,0,1,14,2,0,2,0,0,6,10,5,0,3,11,2,3,8,3,0,1,0,1
0,34,0,0,3,0,0,0,0,0,24,0,0,36,0,0,79,35,0,0,0,29,0,0,28,51,1,3,7,11
24,60,138,6,14,29,51,15,33,9,18,4,42,84,65,9,86,85,38,19,33,32,44,0,15,60,52,37,11,65
43,69,76,24,84,17,100,16,33,79,40,27,51,112,139,23,104,174,23,44,41,67,56,11,45,63,86,97,23,30
38,84,102,17,161,56,127,36,38,222,9,13,109,102,227,12,198,160,46,99,106,34,80,23,0,59,12,160,27,42
1,52,14,27,7,19,8,7,4,8,26,9,11,44,23,11,47,29,9,4,7,39,24,3,24,12,5,3,16,16
178,46,120,28,76,28,21,40,63,67,28,15,32,33,125,5,34,13,34,19,72,43,38,62,17,60,6,15,17,70
30,0,2,39,8,32,0,42,28,14,16,1,0,36,13,6,44,34,0,2,41,10,2,0,9,1,2,3,0,0
0,0,0,0,0,12,1,39,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0
34,60,34,21,16,45,126,79,55,8,15,13,23,46,28,60,64,76,0,45,34,29,36,29,18,26,6,6,38,47
0,0,2,23,0,0,13,0,1,0,13,16,3,18,0,0,14,13,54,0,0,0,14,15,3,0,3,15,1,0
0,33,0,19,0,0,0,0,0,0,3,0,0,53,4,0,84,96,0,46,0,21,0,0,32,27,3,0,5,92
0,12,0,19,25,0,40,0,0,31,6,20,27,4,16,0,20,0,4,2,18,1,15,3,6,0,0,15,16,0
0,17,0,0,0,0,0,0,0,0,28,0,0,50,0,0,94,27,1,18,0,79,18,0,48,36,28,0,0,53
24,0,26,0,0,0,5,9,29,1,2,6,0,0,0,0,10,0,6,0,0,0,6,0,5,0,0,0,0,0
58,102,156,8,76,62,112,53,69,35,89,112,106,78,106,38,55,115,158,112,92,112,116,72,81,120,118,38,87,76
211,139,224,115,151,164,145,130,188,139,146,132,149,144,203,199,162,114,217,61,102,142,184,47,162,165,78,220,98,220
51,38,83,55,41,45,134,67,71,32,153,8,77,170,60,81,64,103,48,41,36,74,47,13,133,183,20,34,55,162
102,49,50,53,82,51,45,125,81,40,29,10,90,102,108,22,93,99,35,53,52,16,126,12,2,139,32,80,10,55
136,155,190,7,77,37,78,56,46,44,292,18,116,370,134,4,260,425,83,209,87,376,83,13,287,643,498,77,57,189
454,390,650,99,312,368,507,536,481,444,235,167,158,280,507,222,216,107,499,177,399,46,282,80,229,37,33,285,69,145
75,63,66,403,31,56,49,173,92,75,91,7,125,126,78,187,77,37,18,107,151,78,141,23,69,188,40,117,23,116
127,72,132,93,90,188,68,151,115,58,66,56,99,196,92,67,87,64,94,84,99,138,56,21,42,53,3,48,58,63
184,326,408,82,148,115,151,151,82,150,72,144,205,59,195,58,20,68,242,148,151,28,326,82,106,135,40,200,120,202
12,65,13,8,8,11,24,16,2,3,18,6,49,19,26,6,2,92,7,94,55,16,130,103,0,14,46,48,17,22
23,36,100,0,84,18,90,60,28,21,34,33,56,64,41,56,72,115,55,28,12,52,94,36,44,61,44,85,22,37
15,6,3,60,1,109,0,80,9,12,195,3,13,155,33,52,128,84,10,7,187,67,14,0,226,129,29,18,5,13
19,64,16,113,17,49,20,34,16,4,31,2,31,9,23,23,62,62,10,19,105,2,36,22,32,11,2,13,4,13
3,35,6,5,0,0,1,0,16,1,180,0,2,194,0,3,276,193,6,22,1,119,9,8,160,113,62,8,0,21
3,16,3,0,0,1,8,2,4,0,3,8,21,0,12,5,6,0,0,16,0,18,0,10,1,0,13,11,6,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,101,190,198,135,138,72,98,222,108,0,118,92,0,93,16,0,0,81,10,82,21,74,4,0,117,8,65,47,111
95,170,150,148,128,136,78,125,121,125,89,29,81,163,168,37,124,165,29,141,153,193,184,79,70,104,84,146,2,139
32,74,35,165,74,72,24,108,23,81,50,8,0,44,107,52,38,43,17,36,58,9,38,18,23,32,71,93,21,39
0,3,16,26,1,1,21,0,0,0,8,3,0,78,2,6,23,48,0,8,7,51,10,2,3,0,9,21,2,0
2,0,11,0,0,0,0,0,13,0,15,2,0,4,0,0,0,0,7,0,0,0,0,0,6,8,0,0,0,4
17,31,16,0,5,2,9,8,7,5,40,2,14,66,0,0,39,32,28,15,0,49,0,0,25,53,18,0,1,34
104,24,133,55,121,96,77,187,119,95,11,95,95,11,111,83,15,9,68,27,35,16,154,70,7,1,4,98,106,18
71,18,46,106,60,83,30,103,110,43,12,17,47,0,49,86,0,0,24,61,33,0,7,7,8,1,0,7,60,12
43,4,27,83,40,40,29,26,45,35,29,31,18,0,52,52,0,0,21,17,79,4,66,4,20,0,20,74,25,1
7,15,2,80,4,13,3,9,0,16,13,1,3,0,0,12,0,0,4,13,21,0,5,0,3,8,1,20,0,9
0,31,4,0,42,0,0,0,2,7,5,21,13,0,40,0,0,0,61,11,22,0,11,0,8,17,0,6,2,19
10,0,7,30,36,7,2,2,19,35,0,4,0,0,10,22,0,0,0,1,44,0,11,5,0,0,0,42,2,0
0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,12,0,0,4,0,0,0,0,2,0,0,7,0,17,0,0,0,0,9,0,1,0,10,0,0,0,11,0,5
0,0,0,0,2,0,0,0,0,0,4,0,0,81,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
6,0,0,0,0,0,1,3,0,0,41,0,0,0,0,0,0,0,0,1,0,3,0,0,21,0,1,0,0,0
53,84,86,8,50,27,31,28,96,27,9,56,21,66,21,6,96,84,17,32,7,72,38,0,3,34,8,15,43,34
57,64,22,49,23,32,14,43,36,32,2,7,6,0,0,12,12,8,16,1,0,8,0,1,0,27,1,9,11,45
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,2,0,0,0,14,2
0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,5,0,0,52,0,0,0,0,0,0,0,0,4,58,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,30,59,17,34,34,2,78,54,15,3,17,22,5,37,6,14,8,31,19,25,21,15,7,2,50,6,15,8,19
10,27,31,67,15,40,1,71,5,3,13,0,8,0,40,35,0,0,33,38,26,11,24,0,64,60,3,31,6,30
68,14,64,47,6,31,35,60,17,6,10,17,13,0,49,8,0,0,18,5,45,0,51,9,7,6,2,6,13,7
7,0,1,60,0,12,5,23,36,6,1,50,0,0,0,29,0,0,0,0,8,0,2,0,0,0,0,9,8,0
0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0
33,95,63,8,22,17,47,34,39,20,0,135,94,0,30,16,0,0,71,33,0,31,3,0,0,51,0,0,65,117
74,1,89,87,25,34,39,56,50,21,0,32,3,0,0,93,0,0,5,5,0,0,7,0,0,3,0,5,9,3
6,21,5,60,13,17,1,8,7,11,0,6,6,0,15,74,0,0,8,1,4,0,0,0,0,6,0,3,5,6
59,91,100,84,53,30,45,66,61,38,105,129,50,123,88,21,150,124,49,70,72,157,71,0,106,61,91,61,28,74
1,2,2,13,2,0,0,2,0,0,3,0,2,107,0,0,64,40,0,28,4,96,15,0,44,5,92,6,0,8
1,31,3,40,19,33,5,4,0,38,33,0,13,38,33,0,52,28,1,5,100,36,58,25,10,4,8,43,0,3
2,126,18,1,16,5,7,4,7,5,143,4,21,131,24,4,90,157,0,104,7,132,24,18,76,159,97,15,7,128
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,79,0,21,11,14,4,30,8,14,71,50,24,20,1,26,16,69,1,4,48,19,17,12,27,7,17,4,11
33,84,48,14,41,15,18,58,17,12,87,30,18,121,9,25,84,70,22,26,13,81,75,0,56,11,54,32,11,21
0,17,3,41,4,4,0,6,4,1,0,1,5,0,0,12,0,0,9,10,0,0,2,0,0,4,0,7,10,3
5,1,12,14,13,8,2,5,20,4,0,2,0,1,7,7,0,14,0,2,17,10,16,0,0,1,0,32,3,0
1,27,6,2,31,7,0,4,2,23,13,0,9,17,31,1,0,5,0,7,24,7,22,9,7,17,3,12,1,20
0,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,25,13,0,0,0,3,0,0,2,6,0,0,0,3
33,13,50,22,22,24,2,20,32,21,3,0,1,10,24,2,24,9,5,0,2,9,17,0,3,12,0,16,0,3
0,19,11,1,2,1,1,4,3,0,78,10,10,54,0,0,97,63,10,15,0,63,0,0,78,27,4,0,2,80
0,17,14,0,5,0,8,10,1,8,147,7,43,85,10,1,94,45,20,5,0,59,17,0,77,81,27,26,19,47
0,55,6,0,0,0,5,2,0,0,17,9,38,12,0,0,0,15,16,7,0,49,0,8,12,26,13,4,58,78
0,10,18,0,7,0,9,0,8,0,17,0,5,24,0,0,22,50,2,2,0,22,6,1,14,37,2,0,0,20
0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,26,5,18,17,10,25,10,26,15,10,11,2,40,14,10,2,40,0,10,21,31,0,10,28,0,22,1,15
42,73,130,6,70,44,44,52,45,35,5,76,100,2,100,5,2,0,108,33,42,3,73,26,0,79,1,58,56,84
10,98,34,40,9,39,11,9,12,8,41,2,9,48,40,0,54,18,13,48,11,58,23,0,42,31,2,14,1,43
0,0,0,0,0,0,0,0,0,0,18,1,0,23,0,0,11,20,0,5,0,23,0,0,34,0,15,0,0,0
0,15,4,0,0,0,0,0,0,0,32,1,1,32,0,0,62,30,0,8,0,22,0,0,22,24,3,0,0,24
145,71,153,130,160,168,98,198,101,114,7,36,47,57,166,55,58,75,60,43,99,73,117,13,2,52,38,114,41,50
22,11,59,84,28,36,24,37,17,15,93,0,15,77,87,26,116,92,26,66,54,71,23,8,53,48,43,27,19,23
58,11,75,2,52,75,17,11,72,35,0,30,9,0,60,17,0,0,43,60,57,2,73,5,1,13,3,90,66,5
0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,4,0,0,3,0,0,0,0,3,0,0,0,1,0
87,7,29,14,92,62,14,38,46,55,52,0,0,14,100,71,48,23,2,17,44,36,73,7,69,3,10,60,0,5
23,20,58,18,28,34,26,26,22,13,45,11,14,65,0,5,6,24,21,17,4,13,10,0,49,12,4,13,16,13
27,51,100,3,22,7,24,21,23,5,21,5,15,23,42,0,46,15,20,36,26,71,39,0,29,26,11,34,5,28
13,38,20,15,14,23,30,18,4,3,73,4,40,84,42,1,64,53,25,44,21,92,74,3,68,31,29,57,25,34
0,4,4,0,0,0,1,0,0,0,38,1,1,74,0,0,67,26,4,3,0,46,5,0,29,26,11,3,0,12
0,15,0,0,0,0,0,0,0,0,12,0,1,10,0,0,8,4,0,0,0,64,0,0,5,50,0,0,0,63
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,18,0,0,0,0,2,0,1,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,0,1,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,25,0,0,0,12,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,42,20,0,0,0,0,0,0,0,7,0,0,0,1
1,8,12,0,1,0,0,0,2,0,11,0,5,9,0,0,21,3,3,2,0,3,11,0,10,5,0,1,0,6
20,93,61,0,81,4,73,9,54,33,70,42,100,70,68,0,58,29,57,68,11,86,45,19,60,71,27,53,47,85
75,64,79,81,37,43,30,98,111,55,22,35,70,6,50,163,8,23,68,42,60,12,33,12,6,109,4,70,74,96
47,43,167,47,32,112,93,84,86,50,2,61,44,22,87,20,6,35,41,35,72,11,39,15,2,17,14,6,69,15
108,29,150,140,113,111,74,86,79,74,3,111,47,37,54,52,0,10,77,38,60,15,53,17,10,29,20,52,117,24
1,2,5,24,5,2,0,0,0,0,0,0,0,0,0,10,0,0,5,0,21,0,5,1,0,0,0,0,0,0
0,0,0,29,2,6,0,5,3,10,0,0,0,0,17,14,0,0,0,0,23,0,7,0,0,0,0,3,2,0
0,61,2,0,7,0,2,0,0,5,51,8,6,29,0,0,24,14,9,29,1,26,34,8,31,6,14,20,4,22
15,40,10,0,12,8,3,11,15,29,8,9,5,3,23,3,0,0,6,9,20,9,14,6,3,6,5,23,11,13
1,0,1,3,3,4,0,5,7,4,2,0,1,2,0,12,0,0,0,3,5,2,4,3,0,2,0,4,0,0
5,18,8,28,39,11,0,17,5,35,39,4,0,23,26,6,6,7,2,1,89,11,30,30,23,0,9,16,0,5
37,57,81,0,36,43,106,35,65,27,42,15,33,34,109,2,26,8,51,40,100,97,98,8,32,20,78,36,44,21
43,38,27,105,41,73,28,115,150,43,20,34,23,32,0,102,21,33,77,47,50,63,27,49,3,15,41,14,34,32
